id,二元成立,是否成立,案件大類型,案件細節類型,主席,調解人,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件分類
10300772,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,2,0,17.0,2014,11,323,2014.0,12.0,345.0,2,3.0,502.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300773,0,不成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,2.0,11,1,17.0,2014,11,323,2014.0,12.0,345.0,2,3.0,512.0,860.0,0,0,1,1.0,0.1,2.0,4.0,1.0,2.0,0.0,39.66666666666666,46.0,20.0,53.0,10.0,0.7,0.2,台南,-1.0,-1.0,-1.0,-1.0,117.0,90.0,0.769230769,車禍
10300774,0,當事人不到場,B.刑事,交通事故,385000000000000.0,264000000000000.0,3.0,4,1,22.0,2014,11,323,2014.0,12.0,352.0,2,3.0,522.0,840.0,0,0,1,3.0,0.75,1.0,1.0,0.0,2.0,0.0,30.666666666666668,32.0,27.0,33.0,4.0,0.25,0.5,台南,-1.0,-1.0,-1.0,-1.0,71.0,51.0,0.718309859,車禍
10300775,1,成立,B.刑事,交通事故,385000000000000.0,264000000000000.0,1.0,3,1,11.0,2014,11,324,2014.0,12.0,338.0,3,3.0,849.0,900.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,58.0,58.0,41.0,75.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,73.0,52.0,0.712328767,車禍
10300776,0,當事人不到場,A.民事,其他,385000000000000.0,,1.0,2,0,19.0,2014,11,321,2014.0,12.0,345.0,0,3.0,853.0,900.0,0,1,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,56.0,56.0,53.0,59.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,騷擾
10300777,0,不成立,A.民事,其他,385000000000000.0,,1.0,2,0,19.0,2014,11,322,2014.0,12.0,346.0,1,4.0,856.0,560.0,0,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,42.0,33.0,51.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,傷害
10300778,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,3,1,19.0,2014,11,322,2014.0,12.0,346.0,1,4.0,859.0,560.0,0,0,1,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,44.66666666666666,37.0,23.0,74.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,260.0,190.0,0.730769231,車禍
10300779,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,2.0,2,0,87.0,2014,11,314,2015.0,3.0,69.0,0,1.0,976.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300780,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,2.0,2,0,35.0,2014,11,307,2014.0,12.0,353.0,0,4.0,541.0,560.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,2.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,255.0,185.0,0.725490196,車禍
10300781,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,2,0,7.0,2014,11,321,2014.0,11.0,329.0,0,1.0,550.0,840.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,2.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,258.0,188.0,0.728682171,車禍
10300782,1,成立,B.刑事,交通事故,385000000000000.0,222000000000000.0,1.0,2,0,20.0,2014,11,323,2014.0,12.0,350.0,2,1.0,553.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.5,31.5,29.0,34.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,59.0,43.0,0.728813559,車禍
10300783,0,當事人不到場,B.刑事,其他,385000000000000.0,,1.0,5,0,21.0,2014,11,322,2014.0,12.0,350.0,1,1.0,557.0,860.0,0,0,0,2.0,0.4,3.0,2.0,0.0,0.0,0.0,40.66666666666666,37.0,22.0,63.0,5.0,0.4,0.4,台南,34000.0,17000.0,17000.0,17000.0,,,,債務
10300784,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,2,0,17.0,2014,11,328,2014.0,12.0,350.0,0,1.0,510.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,2.0,0.5,0.5,高雄,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300785,1,成立,B.刑事,交通事故,385000000000000.0,222000000000000.0,1.0,2,0,17.0,2014,11,328,2014.0,12.0,350.0,0,1.0,514.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,60.0,44.0,0.733333333,車禍
10300786,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,3,0,25.0,2014,11,328,2014.0,12.0,360.0,0,4.0,517.0,560.0,0,0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,3.0,0.3333333333333333,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300787,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,6,1,14.0,2014,11,328,2014.0,12.0,345.0,0,3.0,527.0,900.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,51.0,51.0,48.0,54.0,4.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,69.0,58.0,0.84057971,車禍
10300788,1,成立,B.刑事,交通事故,385000000000000.0,385000000000000.0,1.0,3,1,18.0,2014,11,325,2014.0,12.0,350.0,4,1.0,555.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,32.0,32.0,23.0,41.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,261.0,191.0,0.731800766,車禍
10300789,1,成立,B.刑事,交通事故,385000000000000.0,3.85e+19,1.0,3,0,18.0,2014,11,325,2014.0,12.0,350.0,4,1.0,569.0,860.0,0,0,1,1.0,0.5,0.0,2.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,2.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,154.0,111.0,0.720779221,車禍
10300790,0,不成立,B.刑事,交通事故,385000000000000.0,264000000000000.0,2.0,7,0,34.0,2014,11,328,2015.0,1.0,8.0,0,3.0,579.0,900.0,0,0,1,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,5.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,74.0,53.0,0.716216216,車禍
10300791,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,4,1,11.0,2014,11,329,2014.0,12.0,343.0,1,1.0,588.0,900.0,0,0,1,1.0,0.2,2.0,1.0,2.0,0.0,0.0,44.0,50.0,28.0,54.0,5.0,0.4,0.6,台南,-1.0,-1.0,-1.0,-1.0,120.0,92.0,0.766666667,車禍
10300792,0,當事人不到場,A.民事,不動產/租賃,385000000000000.0,,4.0,2,0,85.0,2014,11,330,2015.0,3.0,83.0,2,1.0,960.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.5,43.5,41.0,46.0,2.0,0.0,0.0,台南,10000.0,10000.0,10000.0,10000.0,,,,買賣租賃
10300793,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,5,1,17.0,2014,11,330,2014.0,12.0,352.0,2,3.0,964.0,860.0,0,0,1,2.0,0.5,1.0,2.0,0.0,1.0,0.0,43.0,43.0,20.0,66.0,4.0,0.5,1.0,,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300794,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,1.0,3,0,13.0,2014,11,330,2014.0,12.0,346.0,2,4.0,970.0,560.0,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300795,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,2,0,17.0,2014,11,330,2014.0,12.0,352.0,2,3.0,977.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,109.0,94.0,0.862385321,車禍
10300796,0,當事人不到場,A.民事,其他,385000000000000.0,,1.0,3,0,10.0,2014,11,330,2014.0,12.0,343.0,2,1.0,993.0,900.0,0,0,1,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,50.5,50.5,50.0,51.0,3.0,0.3333333333333333,0.0,台南,40000.0,20000.0,20000.0,20000.0,,,,債務
10300797,0,不成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,2.0,5,1,31.0,2014,11,331,2015.0,1.0,8.0,3,3.0,493.0,900.0,0,0,1,2.0,0.4,2.0,2.0,0.0,1.0,0.0,70.0,74.0,59.0,77.0,5.0,0.4,0.2,台南,-1.0,-1.0,-1.0,-1.0,110.0,95.0,0.863636364,車禍
10300798,1,成立,B.刑事,交通事故,385000000000000.0,244000000000000.0,1.0,3,0,17.0,2014,11,330,2014.0,12.0,352.0,2,3.0,500.0,860.0,0,0,1,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,26.5,26.5,24.0,29.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,32.0,28.0,0.875,車禍
10300799,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,5,1,20.0,2014,11,325,2014.0,12.0,352.0,4,3.0,504.0,860.0,0,0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,40.5,40.5,40.0,41.0,4.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,68.0,57.0,0.838235294,車禍
10300800,0,當事人不到場,B.刑事,交通事故,385000000000000.0,341000000000000.0,2.0,4,1,16.0,2014,11,331,2014.0,12.0,352.0,3,3.0,507.0,860.0,0,0,1,0.0,0.0,2.0,1.0,0.0,1.0,0.0,46.66666666666666,45.0,45.0,50.0,4.0,0.25,0.25,台南,-1.0,-1.0,-1.0,-1.0,214.0,156.0,0.728971963,車禍
10300801,1,成立,B.刑事,交通事故,385000000000000.0,277000000000000.0,1.0,2,0,20.0,2014,11,328,2014.0,12.0,353.0,0,4.0,513.0,560.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,45.5,45.5,25.0,66.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,167.0,127.0,0.760479042,車禍
10300802,1,成立,B.刑事,人身/侵權,385000000000000.0,385000000000000.0,1.0,2,0,20.0,2014,11,328,2014.0,12.0,353.0,0,4.0,516.0,560.0,0,0,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,53.5,53.5,38.0,69.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,44.0,21.0,0.477272727,誹謗
10300803,1,成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,1.0,2,0,20.0,2014,11,328,2014.0,12.0,353.0,0,4.0,520.0,560.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,55.5,55.5,47.0,64.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,55.0,41.0,0.745454545,車禍
10300804,0,不成立,B.刑事,交通事故,385000000000000.0,277000000000000.0,2.0,4,1,16.0,2014,11,332,2014.0,12.0,353.0,4,4.0,1000.0,580.0,0,0,1,1.0,0.25,1.0,1.0,1.0,1.0,0.0,46.333333333333336,55.0,18.0,66.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,168.0,128.0,0.761904762,車禍
10300805,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,1.0,2,0,15.0,2014,12,337,2014.0,12.0,357.0,2,1.0,489.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,216.0,157.0,0.726851852,車禍
10300806,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,1.0,2,0,15.0,2014,12,337,2014.0,12.0,357.0,2,1.0,499.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,74.0,74.0,74.0,74.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300807,1,成立,B.刑事,人身/侵權,385000000000000.0,304000000000000.0,1.0,2,0,15.0,2014,12,337,2014.0,12.0,357.0,2,1.0,506.0,860.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,34.5,34.5,34.0,35.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,17.0,11.0,0.647058824,傷害
10300808,1,成立,B.刑事,交通事故,385000000000000.0,3.85e+19,1.0,4,1,18.0,2014,11,332,2014.0,12.0,357.0,4,1.0,586.0,860.0,0,0,1,1.0,0.25,1.0,2.0,0.0,1.0,0.0,39.0,39.0,32.0,46.0,4.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,155.0,112.0,0.722580645,車禍
10300809,1,成立,B.刑事,交通事故,385000000000000.0,372000000000000.0,1.0,2,0,15.0,2014,12,337,2014.0,12.0,357.0,2,1.0,606.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,110.0,81.0,0.736363636,車禍
10300810,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,2,0,17.0,2014,12,337,2014.0,12.0,359.0,2,3.0,616.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,39.0,39.0,26.0,52.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,70.0,59.0,0.842857143,車禍
10300811,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,1.0,2,0,16.0,2014,12,338,2014.0,12.0,359.0,3,3.0,621.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300812,1,成立,B.刑事,交通事故,385000000000000.0,206000000000000.0,1.0,3,0,1.0,2014,12,338,2014.0,12.0,338.0,3,3.0,860.0,860.0,0,0,1,1.0,0.5,0.0,2.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,71.0,60.0,0.845070423,車禍
10300813,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,2.0,6,1,17.0,2014,11,316,2014.0,12.0,338.0,2,3.0,870.0,900.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,37.0,46.0,17.0,48.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,106.0,91.0,0.858490566,車禍
10300814,0,不成立,B.刑事,交通事故,385000000000000.0,,3.0,3,0,76.0,2014,11,331,2015.0,3.0,71.0,3,3.0,495.0,860.0,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300815,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,1.0,2,0,16.0,2014,12,339,2014.0,12.0,360.0,4,4.0,499.0,560.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300816,0,當事人不到場,B.刑事,交通事故,385000000000000.0,,1.0,2,0,15.0,2014,12,339,2014.0,12.0,359.0,4,3.0,503.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300817,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,1.0,2,0,25.0,2014,11,325,2014.0,12.0,359.0,4,3.0,507.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,76.0,76.0,76.0,76.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,119.0,91.0,0.764705882,車禍
10300818,1,成立,B.刑事,交通事故,385000000000000.0,264000000000000.0,1.0,2,0,17.0,2014,12,337,2014.0,12.0,359.0,2,3.0,510.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,36.5,27.0,46.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,76.0,54.0,0.710526316,車禍
10300819,1,成立,B.刑事,其他,385000000000000.0,385000000000000.0,1.0,7,1,18.0,2014,12,337,2014.0,12.0,360.0,2,4.0,513.0,560.0,0,0,0,2.0,0.4,2.0,1.0,1.0,0.0,0.0,39.5,39.5,38.0,41.0,5.0,0.6,0.4,新北,176040.0,58680.0,88020.0,68460.0,45.0,22.0,0.488888889,債務
10300820,0,當事人不到場,B.刑事,交通事故,385000000000000.0,354000000000000.0,3.0,8,1,113.0,2014,12,337,2015.0,5.0,128.0,2,4.0,517.0,600.0,0,0,1,6.0,0.75,3.0,4.0,0.0,1.0,0.0,46.833333333333336,44.0,28.0,87.0,8.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,122.0,94.0,0.770491803,車禍
10300821,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,2.0,2,0,37.0,2014,12,342,2015.0,1.0,27.0,0,1.0,520.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300822,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,2,0,14.0,2014,12,342,2014.0,12.0,359.0,0,3.0,523.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,112.0,96.0,0.857142857,車禍
10300823,1,成立,B.刑事,交通事故,385000000000000.0,244000000000000.0,1.0,4,1,14.0,2014,12,342,2014.0,12.0,359.0,0,3.0,525.0,860.0,0,0,1,1.0,0.25,1.0,2.0,0.0,1.0,0.0,54.66666666666666,49.0,44.0,71.0,4.0,0.25,0.75,台南,-1.0,-1.0,-1.0,-1.0,33.0,29.0,0.878787879,車禍
10300824,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,6,1,17.0,2014,12,342,2014.0,12.0,364.0,0,1.0,528.0,860.0,0,0,1,2.0,0.5,1.0,1.0,2.0,0.0,0.0,34.666666666666664,42.0,19.0,43.0,4.0,0.25,0.25,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300825,0,不成立,B.刑事,人身/侵權,385000000000000.0,304000000000000.0,2.0,2,0,29.0,2014,12,338,2015.0,1.0,13.0,3,1.0,533.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,40.5,40.5,38.0,43.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,18.0,12.0,0.666666667,傷害
10300826,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,2,0,13.0,2014,12,343,2014.0,12.0,359.0,1,3.0,585.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300828,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,2.0,8,1,16.0,2014,12,344,2014.0,12.0,365.0,2,2.0,969.0,600.0,0,0,1,1.0,0.1428571428571428,2.0,1.0,3.0,1.0,0.0,35.5,41.0,13.0,47.0,7.0,0.4285714285714285,0.4285714285714285,台南,-1.0,-1.0,-1.0,-1.0,124.0,95.0,0.766129032,車禍
10300829,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,1.0,3,1,15.0,2014,12,344,2014.0,12.0,364.0,2,1.0,978.0,860.0,0,0,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0,43.0,48.0,27.0,54.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,217.0,158.0,0.728110599,車禍
10300830,1,成立,B.刑事,交通事故,385000000000000.0,222000000000000.0,1.0,3,1,15.0,2014,12,344,2014.0,12.0,364.0,2,1.0,984.0,900.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,27.0,27.0,20.0,34.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,61.0,45.0,0.737704918,車禍
10300831,1,成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,1.0,6,1,15.0,2014,12,344,2014.0,12.0,364.0,2,1.0,990.0,860.0,0,0,1,1.0,0.1666666666666666,1.0,3.0,0.0,0.0,0.0,40.5,40.5,37.0,44.0,6.0,0.6666666666666666,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,57.0,43.0,0.754385965,車禍
10300832,0,不成立,B.刑事,交通事故,385000000000000.0,,2.0,2,0,40.0,2014,12,344,2015.0,2.0,34.0,2,1.0,995.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10300833,1,成立,B.刑事,交通事故,385000000000000.0,371000000000000.0,1.0,8,0,16.0,2014,11,331,2014.0,12.0,352.0,3,3.0,999.0,900.0,0,0,1,5.0,0.625,6.0,2.0,0.0,0.0,0.0,62.16666666666666,74.0,30.0,77.0,8.0,0.25,0.5,台南,-1.0,-1.0,-1.0,-1.0,111.0,95.0,0.855855856,車禍
10300834,1,成立,B.刑事,交通事故,385000000000000.0,264000000000000.0,1.0,5,1,3.0,2014,12,357,2014.0,12.0,359.0,1,3.0,870.0,870.0,0,0,1,2.0,0.4,2.0,2.0,0.0,1.0,0.0,37.5,37.5,30.0,45.0,5.0,0.6,0.4,台南,-1.0,-1.0,-1.0,-1.0,79.0,57.0,0.721518987,車禍
10300835,1,成立,B.刑事,交通事故,385000000000000.0,245000000000000.0,1.0,4,0,16.0,2014,12,339,2014.0,12.0,360.0,4,4.0,614.0,560.0,0,0,1,2.0,0.5,2.0,2.0,0.0,0.0,0.0,36.0,36.0,28.0,44.0,4.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,56.0,42.0,0.75,車禍
10400001,0,聲請人撤回,B.刑事,交通事故,385000000000000.0,,1.0,2,0,20.0,2014,12,344,2015.0,1.0,6.0,2,1.0,705.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,41.5,41.5,27.0,56.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10400002,1,成立,A.民事,契約/債務,385000000000000.0,264000000000000.0,2.0,6,1,41.0,2014,12,345,2015.0,2.0,36.0,3,3.0,561.0,900.0,0,0,1,2.0,0.3333333333333333,1.0,1.0,2.0,1.0,0.0,38.0,38.0,29.0,47.0,6.0,0.6666666666666666,0.1666666666666666,台南,-1.0,-1.0,-1.0,-1.0,16.0,6.0,0.375,債務
10400003,0,不成立,A.民事,契約/債務,385000000000000.0,,1.0,3,0,17.0,2014,12,351,2015.0,1.0,8.0,2,3.0,568.0,860.0,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,3.0,0.6666666666666666,0.0,台南,24000.0,24000.0,24000.0,24000.0,,,,土地建物
10400004,1,成立,A.民事,人身/侵權,385000000000000.0,206000000000000.0,2.0,9,0,37.0,2014,12,351,2015.0,2.0,36.0,2,3.0,575.0,900.0,0,0,1,3.0,0.375,3.0,5.0,0.0,0.0,0.0,57.333333333333336,57.0,43.0,72.0,8.0,0.625,0.375,台南,-1.0,-1.0,-1.0,-1.0,15.0,4.0,0.266666667,土地建物
10400005,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,1.0,2,0,17.0,2014,12,351,2015.0,1.0,8.0,2,3.0,584.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,218.0,159.0,0.729357798,車禍
10400006,0,不成立,B.刑事,人身/侵權,385000000000000.0,,1.0,2,0,20.0,2014,12,351,2015.0,1.0,13.0,2,1.0,589.0,860.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,1.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,傷害
10400007,1,成立,B.刑事,其他,385000000000000.0,385000000000000.0,1.0,2,0,20.0,2014,12,351,2015.0,1.0,13.0,2,1.0,595.0,860.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,45.0,45.0,42.0,48.0,2.0,0.0,0.0,台南,483000.0,161000.0,241500.0,186500.0,46.0,23.0,0.5,買賣租賃
10400008,0,聲請人撤回,B.刑事,人身/侵權,385000000000000.0,,1.0,3,1,20.0,2014,12,351,2015.0,1.0,13.0,2,1.0,601.0,860.0,0,0,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,3.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,傷害
10400009,0,不成立,B.刑事,交通事故,385000000000000.0,,1.0,2,0,15.0,2014,12,351,2015.0,1.0,6.0,2,1.0,608.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,52.0,52.0,27.0,77.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10400010,1,成立,B.刑事,交通事故,385000000000000.0,354000000000000.0,2.0,2,0,27.0,2014,12,351,2015.0,1.0,22.0,2,3.0,621.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,30.0,30.0,20.0,40.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,125.0,96.0,0.768,車禍
10400011,1,成立,B.刑事,交通事故,385000000000000.0,3.85e+19,2.0,2,0,20.0,2014,12,351,2015.0,1.0,13.0,2,1.0,632.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,156.0,113.0,0.724358974,車禍
10400012,1,成立,B.刑事,交通事故,385000000000000.0,341000000000000.0,1.0,2,0,15.0,2014,12,351,2015.0,1.0,6.0,2,1.0,638.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,219.0,160.0,0.730593607,車禍
